EmpID,Gender,Age,MaritalStatus,JobLevel,Experience,Dept,EmpType,WLB,WorkEnv,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteMode,CommuteDistance,NumCompanies,TeamSize,NumReports,EduLevel,haveOT,TrainingHoursPerYear,JobSatisfaction
2627,Other,32,Single,Senior,10,Legal,Full-Time,3,3,3.1,5,2,7.7,Public Transport,16,3,17,9,Bachelor,FALSE,45,4
2638,Male,37,Single,Senior,15,Operations,Part-Time,3,5,0.2,2,1,7.5,Public Transport,15,5,15,3,Bachelor,TRUE,47.5,4
2643,Male,51,Married,Senior,10,IT,Full-Time,2,4,1.8,1,1,6.8,Bike,1,9,23,1,Bachelor,FALSE,45,4
2644,Male,42,Married,Senior,20,IT,Contract,1,5,2.4,1,1,6.2,Public Transport,20,6,15,8,Bachelor,TRUE,50,4
2652,Male,46,Married,Senior,3,Marketing,Full-Time,2,4,0.6,2,1,7.1,Motorbike,4,8,16,9,Bachelor,FALSE,41.5,4
2656,Male,37,Married,Senior,4,HR,Full-Time,2,5,2.2,2,1,6.6,Public Transport,16,5,24,5,Bachelor,FALSE,42,4
2663,Female,38,Married,Senior,4,Marketing,Part-Time,2,5,1.9,5,3,7.9,Motorbike,20,5,20,6,Bachelor,FALSE,42,4
2664,Male,53,Married,Senior,4,HR,Full-Time,3,1,2,2,1,8,Public Transport,6,10,21,4,Bachelor,FALSE,42,4
2666,Male,37,Married,Senior,15,Finance,Full-Time,5,3,1.3,5,1,7.6,Public Transport,28,5,15,2,Bachelor,FALSE,47.5,4
2668,Female,31,Married,Senior,9,Operations,Part-Time,5,3,1.5,2,2,6.9,Bike,8,3,23,6,Bachelor,TRUE,44.5,4
2675,Male,38,Divorced,Mid,6,Customer Service,Full-Time,2,3,2.2,2,1,7.5,Public Transport,12,5,12,0,Master,FALSE,33,4
2681,Female,51,Married,Lead,21,Marketing,Full-Time,1,3,3,4,1,7.8,Car,18,9,23,4,Master,FALSE,60.5,4
2682,Male,35,Single,Senior,4,Operations,Full-Time,2,5,1.4,5,1,6.6,Walk,2,4,15,4,Master,FALSE,42,4
2687,Male,57,Married,Lead,8,IT,Full-Time,3,3,1.8,4,1,7.7,Car,12,11,21,4,Master,TRUE,54,4
2695,Male,57,Married,Lead,15,Marketing,Full-Time,2,1,1.9,2,1,8,Car,19,11,23,7,Master,FALSE,57.5,4
2702,Male,40,Divorced,Senior,6,Marketing,Full-Time,1,5,0.4,4,1,7.1,Bike,4,6,19,2,Bachelor,TRUE,43,4
2706,Male,28,Married,Senior,6,Customer Service,Full-Time,1,5,2.5,2,1,7.3,Car,21,2,21,1,Bachelor,FALSE,43,4
2712,Female,39,Single,Senior,15,Marketing,Part-Time,1,5,2.5,3,4,7.5,Car,25,5,16,4,Bachelor,FALSE,47.5,4
2714,Male,32,Single,Senior,10,IT,Part-Time,4,5,1.6,4,1,7.7,Car,18,3,15,8,Bachelor,TRUE,45,4
2720,Male,43,Married,Senior,21,Sales,Full-Time,3,2,1.1,3,1,6.2,Motorbike,17,7,17,4,Bachelor,FALSE,50.5,4
2723,Female,35,Married,Mid,13,Finance,Contract,5,3,1.2,1,5,7.2,Car,14,4,13,0,Bachelor,FALSE,36.5,4
2725,Female,40,Married,Senior,18,Sales,Full-Time,2,1,2.2,2,1,8.2,Public Transport,18,6,17,3,Bachelor,FALSE,49,4
2733,Female,34,Married,Senior,2,Finance,Full-Time,3,3,2.5,2,3,6.8,Car,27,4,21,7,Bachelor,FALSE,41,4
2738,Male,59,Married,Senior,10,Legal,Part-Time,5,3,1.3,4,3,8.6,Car,13,12,15,5,Bachelor,FALSE,45,4
2742,Other,34,Single,Senior,12,Finance,Full-Time,2,3,2.3,3,1,8.3,Car,12,4,18,1,Bachelor,FALSE,46,4
2744,Female,37,Married,Mid,15,Finance,Contract,1,2,2.5,1,1,7.5,Car,7,5,11,0,Bachelor,FALSE,37.5,4
2748,Female,28,Single,Senior,6,Sales,Full-Time,4,2,2.6,2,1,6.6,Public Transport,20,2,21,9,Bachelor,FALSE,43,4
2752,Male,37,Single,Senior,11,IT,Part-Time,3,3,0.3,2,1,6.3,Motorbike,3,5,15,2,Bachelor,TRUE,45.5,4
2754,Male,43,Married,Senior,21,Operations,Part-Time,4,3,3.2,1,3,6.4,Public Transport,13,7,16,9,Bachelor,FALSE,50.5,4
2759,Female,31,Single,Senior,2,Sales,Full-Time,2,2,1.8,4,2,8,Car,8,3,19,6,Bachelor,FALSE,41,4
2762,Male,31,Divorced,Senior,7,Sales,Full-Time,5,2,2.2,1,1,6.5,Public Transport,17,3,23,2,Bachelor,TRUE,43.5,4
2986,Female,49,Married,Mid,26,Sales,Full-Time,4,4,0.3,4,3,5.7,Public Transport,14,9,10,0,Bachelor,TRUE,43,4
359,Female,31,Married,Senior,4,Legal,Full-Time,2,2,1.3,4,1,6.7,Public Transport,23,3,19,4,Master,TRUE,42,3
369,Male,54,Married,Lead,25,IT,Full-Time,2,2,1.2,5,2,6.7,Car,6,10,29,5,Master,TRUE,62.5,3
373,Male,36,Married,Senior,14,Finance,Full-Time,3,1,1.1,4,2,6.1,Public Transport,23,4,20,9,Master,FALSE,47,3
382,Female,43,Single,Senior,20,Finance,Full-Time,3,1,2.9,4,1,6.9,Car,22,7,15,2,Master,FALSE,50,3
389,Female,36,Married,Senior,14,Marketing,Full-Time,5,3,0.6,5,3,6.1,Walk,2,4,22,6,Master,TRUE,47,3
402,Other,54,Single,Lead,9,IT,Full-Time,2,2,1.2,4,1,6.8,Public Transport,18,10,30,2,Master,TRUE,54.5,3
407,Male,39,Married,Senior,7,Marketing,Full-Time,3,1,2.1,4,2,6.9,Bike,10,5,20,4,Master,FALSE,43.5,3
412,Male,31,Single,Senior,9,IT,Full-Time,2,5,3.7,2,4,5.9,Walk,1,3,22,8,Master,TRUE,44.5,3
420,Female,48,Married,Senior,15,Marketing,Part-Time,2,3,2.8,5,1,6.3,Motorbike,10,8,23,8,Master,FALSE,47.5,3
421,Male,36,Single,Senior,14,Marketing,Full-Time,3,2,2.2,5,1,6.2,Walk,2,4,18,7,Master,TRUE,47,3
464,Male,51,Married,Senior,21,Operations,Full-Time,2,1,2.7,2,2,5.3,Public Transport,21,9,24,6,Master,FALSE,50.5,3
470,Male,52,Married,Senior,12,IT,Part-Time,3,1,0.6,4,4,7.9,Walk,2,10,20,7,Master,TRUE,46,3
479,Female,31,Single,Mid,9,Sales,Full-Time,3,4,1.5,4,3,5.9,Car,22,3,12,0,Master,FALSE,34.5,3
483,Male,32,Married,Senior,10,IT,Full-Time,1,1,1.2,1,1,6.4,Public Transport,9,3,22,4,Master,TRUE,45,3
493,Male,31,Divorced,Mid,4,Finance,Part-Time,3,1,2.1,5,4,6,Car,29,3,10,0,Master,TRUE,32,3
506,Female,35,Married,Senior,1,Finance,Contract,2,1,1.9,5,3,5.5,Car,24,4,20,2,Master,TRUE,40.5,3
515,Male,45,Married,Senior,23,Legal,Full-Time,1,2,2.7,4,1,7.3,Car,18,7,20,4,Master,FALSE,51.5,3
516,Female,48,Single,Lead,23,IT,Full-Time,1,2,0.8,5,3,5.7,Bike,3,8,23,7,Master,TRUE,61.5,3
518,Female,34,Married,Senior,12,HR,Full-Time,2,3,0.2,5,1,7.4,Car,8,4,16,4,Master,TRUE,46,3
522,Male,38,Married,Mid,14,Legal,Full-Time,1,4,1.9,4,2,7,Bike,1,5,12,0,Master,TRUE,37,3
526,Male,47,Married,Lead,24,Finance,Full-Time,2,1,3,2,2,5.9,Car,5,8,24,3,Master,TRUE,62,3
530,Male,45,Married,Senior,23,IT,Full-Time,4,2,2.8,5,1,7,Bike,6,7,16,5,Master,TRUE,51.5,3
534,Female,26,Single,Senior,1,Sales,Full-Time,1,3,2.1,4,2,7.5,Car,13,1,22,6,Master,TRUE,40.5,3
541,Female,39,Married,Senior,2,IT,Full-Time,1,3,3.1,5,1,7.7,Walk,2,5,25,3,Master,FALSE,41,3
545,Female,55,Married,Lead,24,Marketing,Full-Time,4,1,1,4,5,7,Car,25,11,29,2,Master,FALSE,62,3
553,Female,37,Single,Senior,13,Marketing,Full-Time,5,1,0.1,5,2,6.9,Car,5,5,15,8,Master,FALSE,46.5,3
571,Male,33,Single,Senior,7,Sales,Part-Time,3,2,1,3,4,7.4,Public Transport,24,3,23,9,Master,TRUE,43.5,3
573,Male,52,Divorced,Lead,10,Operations,Full-Time,3,3,3.2,5,2,5.7,Car,10,10,21,4,Master,FALSE,55,3
574,Female,26,Single,Senior,4,Finance,Part-Time,2,1,0.6,4,4,6.7,Public Transport,11,1,23,3,Master,FALSE,42,3
577,Female,44,Married,Senior,6,Finance,Full-Time,5,3,3.3,5,5,6.6,Walk,2,7,20,7,Master,FALSE,43,3
600,Other,33,Single,Senior,11,Finance,Full-Time,3,2,2.1,3,2,7.2,Public Transport,20,3,23,6,Master,TRUE,45.5,3
632,Male,41,Married,Senior,19,Customer Service,Contract,4,1,0.9,3,2,5.3,Public Transport,24,6,16,8,Master,FALSE,49.5,3
639,Male,31,Single,Senior,9,HR,Full-Time,2,1,0.4,2,3,7.6,Motorbike,11,3,21,1,Master,FALSE,44.5,3
645,Female,53,Married,Lead,1,IT,Part-Time,1,4,0.7,5,2,6.8,Car,19,10,28,4,Master,FALSE,50.5,3
2437,Male,34,Married,Senior,12,Sales,Full-Time,3,5,0.9,1,1,7.1,Bike,7,4,18,1,Master,FALSE,46,3
2519,Male,38,Married,Senior,16,Finance,Part-Time,5,5,1,3,1,7.2,Bike,9,5,15,3,Master,FALSE,48,3
681,Female,43,Married,Senior,3,Marketing,Full-Time,4,5,0.4,3,1,5.3,Public Transport,28,7,22,7,Master,FALSE,41.5,3
685,Male,33,Married,Mid,11,Sales,Full-Time,3,1,3.6,2,2,6.1,Motorbike,23,3,12,0,Master,FALSE,35.5,3
687,Male,56,Married,Lead,12,Legal,Full-Time,2,3,1.4,4,1,8.5,Public Transport,6,11,26,8,Master,FALSE,56,3
690,Other,41,Single,Senior,19,Finance,Full-Time,5,2,3.2,5,1,6.7,Car,9,6,19,4,Master,FALSE,49.5,3
693,Female,38,Married,Senior,9,Finance,Full-Time,4,1,2.8,1,2,7.1,Public Transport,11,5,24,8,Master,FALSE,44.5,3
699,Male,53,Married,Senior,20,IT,Full-Time,4,1,2.5,3,1,8,Public Transport,8,10,24,7,Master,FALSE,50,3
700,Female,36,Married,Senior,14,Marketing,Part-Time,4,2,1,3,1,5.6,Bike,2,4,15,3,Master,FALSE,47,3
702,Male,48,Married,Mid,2,IT,Contract,5,1,2.1,2,2,6.3,Car,24,8,13,0,Master,TRUE,31,3
707,Female,54,Married,Senior,16,Marketing,Full-Time,5,3,1.2,4,1,5.9,Car,19,10,21,7,Master,FALSE,48,3
711,Female,45,Married,Senior,10,Operations,Part-Time,4,5,2.3,4,4,7.3,Motorbike,15,7,16,1,Master,TRUE,45,3
713,Other,33,Single,Mid,11,Legal,Full-Time,3,3,2.1,1,2,6.2,Car,19,3,10,0,Master,FALSE,35.5,3
714,Male,50,Divorced,Lead,6,Finance,Full-Time,5,2,2.5,4,2,5.2,Bike,3,9,29,3,Master,FALSE,53,3
718,Other,40,Single,Mid,6,Operations,Full-Time,5,2,1,1,3,7.4,Car,18,6,15,0,Master,FALSE,33,3
723,Male,43,Married,Mid,21,Finance,Full-Time,2,2,3.5,3,1,7.7,Car,24,7,11,0,Master,FALSE,40.5,3
726,Male,50,Married,Lead,15,Finance,Full-Time,3,4,2.6,5,1,5.7,Car,15,9,29,7,Master,FALSE,57.5,3
736,Female,54,Married,Senior,22,Finance,Part-Time,2,4,2.9,4,1,6.7,Walk,1,10,17,7,Master,FALSE,51,3
740,Male,41,Married,Senior,18,Finance,Contract,1,3,1.2,3,1,7.8,Public Transport,15,6,17,6,Master,FALSE,49,3
742,Female,52,Married,Lead,28,Finance,Full-Time,2,5,3.4,5,1,8.2,Motorbike,5,10,23,3,Master,FALSE,64,3
743,Other,51,Single,Lead,25,Finance,Full-Time,5,1,2.5,2,3,7.4,Public Transport,27,9,20,7,Master,FALSE,62.5,3
747,Female,30,Married,Mid,2,Sales,Part-Time,2,1,1.7,1,1,6.7,Car,23,2,14,0,Master,FALSE,31,3
752,Male,45,Married,Lead,12,IT,Full-Time,4,1,3,1,1,6.2,Car,20,7,22,4,Master,TRUE,56,3
754,Male,54,Married,Senior,12,Legal,Part-Time,5,1,1.4,2,1,7,Car,13,10,18,4,Master,FALSE,46,3
758,Other,32,Single,Senior,2,Operations,Full-Time,4,4,1.5,1,3,6.7,Public Transport,11,3,16,7,Master,FALSE,41,3
761,Male,46,Married,Mid,24,IT,Full-Time,4,3,2.4,1,1,7.4,Public Transport,22,8,15,0,Master,TRUE,42,3
762,Female,31,Married,Senior,9,Customer Service,Full-Time,2,3,1.3,4,1,8.2,Public Transport,13,3,22,6,Master,FALSE,44.5,3
765,Other,38,Single,Mid,16,Finance,Part-Time,4,4,0,3,1,5.6,Car,5,5,15,0,Master,FALSE,38,3
766,Female,46,Married,Senior,24,Sales,Full-Time,4,2,3.3,3,1,7.7,Public Transport,25,8,20,6,Master,FALSE,52,3
769,Female,36,Married,Senior,13,HR,Part-Time,2,4,1.9,2,3,7.8,Public Transport,11,4,23,2,Master,FALSE,46.5,3
771,Male,30,Married,Senior,8,IT,Full-Time,5,4,0.4,4,2,5.4,Walk,2,2,15,2,Master,FALSE,44,3
772,Male,35,Married,Senior,10,Finance,Part-Time,5,4,1.1,5,3,6.1,Car,18,4,19,9,Master,FALSE,45,3
774,Male,59,Divorced,Lead,8,IT,Full-Time,3,3,3.1,3,2,7.4,Public Transport,16,12,29,6,Master,TRUE,54,3
777,Female,37,Married,Senior,15,Customer Service,Part-Time,1,5,1.3,1,1,7.8,Motorbike,20,5,16,8,Master,FALSE,47.5,3
779,Female,40,Married,Senior,6,Operations,Full-Time,4,5,2,5,1,6.2,Public Transport,23,6,23,8,Master,FALSE,43,3
785,Male,37,Married,Senior,15,Legal,Part-Time,3,2,1,2,1,5.4,Public Transport,24,5,20,1,Master,FALSE,47.5,3
788,Male,35,Married,Senior,13,Finance,Contract,4,3,1,3,2,5.9,Public Transport,14,4,19,8,Master,FALSE,46.5,3
795,Female,30,Divorced,Senior,6,Finance,Full-Time,4,1,4,1,1,6.7,Public Transport,26,2,19,1,Master,FALSE,43,3
798,Female,36,Single,Senior,14,Finance,Part-Time,4,4,2.8,4,4,8.3,Car,28,4,16,3,Master,FALSE,47,3
800,Male,32,Married,Senior,9,HR,Full-Time,3,2,3.2,1,4,6.3,Bike,1,3,15,5,Master,FALSE,44.5,3
801,Male,33,Married,Senior,11,Finance,Full-Time,4,3,1.7,4,2,6.5,Motorbike,6,3,25,1,Master,FALSE,45.5,3
807,Female,50,Married,Senior,23,Sales,Full-Time,4,4,1.6,4,1,7.7,Public Transport,22,9,15,9,Master,FALSE,51.5,3
812,Female,30,Single,Senior,5,HR,Full-Time,5,2,2.2,5,1,6.6,Car,18,2,18,3,Master,FALSE,42.5,3
817,Male,55,Married,Senior,3,Marketing,Full-Time,4,4,2.4,4,1,8.1,Car,28,11,16,5,Master,FALSE,41.5,3
821,Male,51,Married,Lead,14,IT,Full-Time,3,1,3.7,1,1,6.3,Public Transport,15,9,20,1,Master,FALSE,57,3
827,Female,39,Single,Mid,17,HR,Part-Time,1,4,0.3,1,1,6.9,Bike,9,5,12,0,Master,FALSE,38.5,3
836,Female,56,Married,Lead,29,Legal,Full-Time,4,1,2.3,1,4,8.2,Public Transport,8,11,20,6,Master,FALSE,64.5,3
838,Female,50,Married,Senior,14,Sales,Full-Time,4,3,1.7,2,1,6.3,Public Transport,14,9,18,6,Master,TRUE,47,3
840,Male,59,Married,Lead,25,Marketing,Full-Time,4,4,1.3,3,2,7.5,Car,17,12,22,1,Master,FALSE,62.5,3
842,Female,33,Single,Senior,9,Finance,Part-Time,4,2,2.8,3,5,8.5,Public Transport,15,3,20,4,Master,FALSE,44.5,3
845,Female,52,Divorced,Lead,13,Sales,Full-Time,5,3,3.1,2,3,7.9,Car,29,10,30,6,Master,FALSE,56.5,3
846,Male,54,Married,Senior,13,IT,Part-Time,2,2,2.3,1,1,7.6,Public Transport,9,10,22,5,Master,TRUE,46.5,3
850,Male,39,Married,Senior,17,IT,Contract,3,4,0.9,3,2,8.6,Car,11,5,17,2,Master,TRUE,48.5,3
854,Other,33,Single,Senior,11,IT,Part-Time,5,2,2.9,3,1,7.6,Public Transport,7,3,22,7,Master,TRUE,45.5,3
855,Male,50,Married,Senior,3,IT,Full-Time,3,3,2.7,1,1,7.3,Car,22,9,19,6,Master,TRUE,41.5,3
856,Female,38,Single,Mid,16,Operations,Part-Time,5,4,2.4,4,1,5.2,Public Transport,13,5,14,0,Master,TRUE,38,3
862,Female,32,Married,Senior,3,Operations,Full-Time,1,3,0.1,5,1,8.2,Car,24,3,23,7,Master,FALSE,41.5,3
867,Female,36,Married,Senior,2,HR,Full-Time,4,3,1.5,3,1,8.7,Public Transport,18,4,21,1,Master,FALSE,41,3
872,Female,52,Married,Lead,24,Sales,Full-Time,2,4,1,1,1,6.7,Bike,9,10,21,4,Master,TRUE,62,3
878,Female,47,Married,Mid,16,Sales,Contract,5,4,0.4,4,1,7.6,Car,22,8,14,0,Master,TRUE,38,3
883,Male,43,Divorced,Lead,18,Operations,Full-Time,4,3,2.4,5,1,6.7,Car,29,7,22,4,Master,FALSE,59,3
884,Male,44,Married,Lead,22,IT,Full-Time,4,4,3,5,1,6.6,Walk,1,7,20,7,Master,TRUE,61,3
886,Male,38,Married,Senior,2,Legal,Full-Time,1,4,2.5,5,1,8.6,Car,24,5,24,9,Master,FALSE,41,3
890,Male,54,Married,Lead,4,IT,Full-Time,3,2,2.3,2,1,7.9,Car,22,10,23,9,Master,TRUE,52,3
893,Male,35,Married,Senior,13,Sales,Full-Time,4,5,3.5,5,1,7.1,Public Transport,21,4,17,6,Master,FALSE,46.5,3
900,Female,46,Married,Senior,11,Finance,Part-Time,2,5,4.2,2,2,6.8,Car,20,8,21,2,Master,FALSE,45.5,3
907,Male,33,Married,Senior,6,Operations,Full-Time,1,4,1.8,1,2,6.8,Public Transport,5,3,25,9,Master,FALSE,43,3
912,Female,46,Married,Senior,8,Customer Service,Full-Time,5,1,2.8,1,3,8.4,Bike,5,8,15,5,Master,FALSE,44,3
916,Female,34,Married,Senior,12,Sales,Part-Time,1,5,0.7,3,1,5.1,Public Transport,11,4,15,4,Master,FALSE,46,3
918,Female,29,Single,Mid,7,Legal,Part-Time,4,2,3.5,5,1,6.9,Car,10,2,15,0,Master,FALSE,33.5,3
931,Male,52,Married,Lead,18,Operations,Part-Time,2,3,2.3,1,4,7.7,Walk,2,10,26,1,Master,FALSE,59,3
933,Male,31,Single,Senior,9,Finance,Full-Time,5,1,0,5,1,6.4,Public Transport,29,3,15,1,Master,FALSE,44.5,3
935,Female,39,Single,Senior,2,Operations,Full-Time,3,4,3.2,2,1,6.7,Bike,9,5,20,1,Master,FALSE,41,3
946,Female,33,Married,Senior,11,Finance,Full-Time,4,3,1.1,5,1,6.1,Car,28,3,19,6,Master,FALSE,45.5,3
952,Other,33,Single,Senior,5,IT,Contract,5,1,2.4,1,1,6.5,Bike,5,3,20,2,Master,TRUE,42.5,3
955,Female,43,Single,Senior,21,Marketing,Part-Time,5,2,0.9,4,3,6.7,Public Transport,19,7,19,7,Master,FALSE,50.5,3
956,Female,42,Married,Lead,6,Operations,Contract,3,3,2.6,1,1,7.9,Car,19,6,25,4,Master,FALSE,53,3
958,Male,35,Married,Mid,11,IT,Full-Time,1,3,0.4,1,1,8.2,Car,22,4,13,0,Master,TRUE,35.5,3
959,Other,38,Single,Senior,16,Marketing,Full-Time,5,3,1.8,1,4,7.5,Public Transport,15,5,18,9,Master,FALSE,48,3
960,Other,33,Single,Senior,10,Operations,Full-Time,3,4,2.6,5,1,5.7,Bike,1,3,21,7,Master,FALSE,45,3
973,Male,53,Married,Lead,29,IT,Full-Time,2,3,2.7,1,2,7.5,Car,23,10,28,4,Master,TRUE,64.5,3
981,Male,31,Married,Senior,9,Operations,Part-Time,3,3,1.7,3,2,7.2,Public Transport,12,3,19,1,Master,FALSE,44.5,3
982,Female,45,Married,Senior,23,Marketing,Full-Time,4,3,1.6,3,3,7.9,Public Transport,27,7,18,7,Master,FALSE,51.5,3
983,Male,49,Divorced,Lead,22,Sales,Contract,2,5,1.7,1,2,7.1,Car,12,9,30,7,Master,TRUE,61,3
990,Female,52,Married,Lead,13,HR,Part-Time,4,5,2,3,1,6.1,Car,29,10,30,8,Master,FALSE,56.5,3
994,Female,56,Married,Lead,3,IT,Full-Time,3,4,2.5,3,1,6.5,Public Transport,27,11,29,6,Master,TRUE,51.5,3
997,Other,47,Single,Senior,12,Legal,Full-Time,2,4,2.6,3,2,8.4,Car,15,8,17,4,Master,FALSE,46,3
1000,Male,44,Married,Senior,8,Finance,Part-Time,4,3,1,4,1,5.9,Car,13,7,18,3,Master,FALSE,44,3
1006,Female,36,Married,Senior,8,Operations,Full-Time,5,2,3.5,5,1,7.9,Public Transport,6,4,16,8,Master,FALSE,44,3
1016,Male,50,Married,Senior,3,Finance,Part-Time,5,2,2.5,2,1,6.4,Walk,2,9,25,9,Master,FALSE,41.5,3
1018,Male,25,Single,Mid,3,HR,Full-Time,5,4,2.4,5,1,6.1,Car,9,1,10,0,Master,FALSE,31.5,3
1022,Male,36,Married,Mid,14,HR,Full-Time,1,3,1.7,4,1,8.7,Car,25,4,15,0,Master,FALSE,37,3
1023,Male,35,Married,Senior,13,Operations,Full-Time,3,1,1.3,5,1,8.8,Public Transport,15,4,16,7,Master,FALSE,46.5,3
1025,Female,33,Single,Senior,11,Operations,Full-Time,5,2,2.1,2,1,7.4,Car,27,3,23,8,Master,TRUE,45.5,3
1030,Other,41,Single,Senior,16,Customer Service,Full-Time,3,3,2.3,1,1,7.8,Car,14,6,16,4,Master,FALSE,48,3
1033,Female,40,Married,Senior,17,Sales,Full-Time,1,3,2.4,3,1,8.6,Car,8,6,24,9,Master,FALSE,48.5,3
1034,Male,38,Single,Senior,6,Finance,Full-Time,4,4,3.8,2,1,6.2,Public Transport,5,5,19,2,Master,FALSE,43,3
1036,Male,43,Married,Mid,20,Finance,Full-Time,5,1,0,1,1,6.4,Car,28,7,14,0,Master,FALSE,40,3
1041,Female,36,Single,Senior,9,Legal,Full-Time,4,2,0.5,1,2,8.3,Public Transport,14,4,16,8,Master,TRUE,44.5,3
1044,Male,30,Married,Senior,8,Sales,Contract,1,1,1.3,1,2,7.7,Car,15,2,21,3,Master,FALSE,44,3
1045,Male,34,Married,Senior,12,IT,Full-Time,3,3,1.5,1,1,7.9,Public Transport,10,4,19,5,Master,TRUE,46,3
1056,Other,52,Single,Senior,14,HR,Full-Time,2,3,0,1,1,8.2,Walk,1,10,24,3,Master,FALSE,47,3
1057,Male,36,Married,Senior,14,IT,Full-Time,3,4,0.6,1,3,8.8,Public Transport,10,4,19,6,Master,TRUE,47,3
1058,Female,57,Married,Lead,11,Finance,Full-Time,2,2,1.5,4,1,7.9,Public Transport,11,11,26,9,Master,FALSE,55.5,3
1059,Female,53,Married,Lead,10,Operations,Full-Time,4,1,0.9,2,1,6.9,Car,15,10,29,7,Master,FALSE,55,3
1062,Male,48,Divorced,Senior,24,Customer Service,Full-Time,3,2,1.7,4,1,6.2,Public Transport,21,8,23,4,Master,FALSE,52,3
1065,Male,26,Single,Senior,3,Sales,Part-Time,1,4,3.4,1,1,6.7,Car,16,1,16,4,Master,FALSE,41.5,3
2209,Male,38,Single,Senior,10,Finance,Full-Time,2,1,1.6,4,3,6.3,Public Transport,21,5,19,7,Master,FALSE,45,3
2232,Male,53,Married,Lead,25,IT,Full-Time,2,5,2.4,5,2,6.2,Car,26,10,21,4,Master,TRUE,62.5,3
2233,Other,31,Single,Senior,9,HR,Full-Time,2,1,0.6,5,1,6.3,Car,16,3,24,6,Master,TRUE,44.5,3
2238,Male,60,Married,Lead,26,Finance,Full-Time,1,3,2.4,3,4,5.9,Bike,10,12,26,3,Master,FALSE,63,3
2240,Female,47,Married,Lead,18,IT,Full-Time,3,1,2.9,5,1,7.9,Bike,8,8,29,5,Master,TRUE,59,3
2244,Male,38,Single,Senior,6,IT,Full-Time,1,2,4.1,4,1,6.5,Car,21,5,17,9,Master,TRUE,43,3
2251,Male,38,Married,Senior,12,Finance,Full-Time,3,1,3.9,5,1,7.2,Motorbike,12,5,25,5,Master,FALSE,46,3
2253,Female,30,Divorced,Senior,8,Operations,Full-Time,1,3,2.1,4,2,7.3,Walk,2,2,15,9,Master,TRUE,44,3
2262,Other,35,Single,Mid,7,IT,Full-Time,2,2,2.3,5,1,6.8,Public Transport,21,4,14,0,Master,TRUE,33.5,3
2264,Female,48,Married,Senior,26,Legal,Contract,1,4,2.5,3,2,5.6,Public Transport,22,8,23,8,Master,FALSE,53,3
2266,Male,58,Married,Lead,9,IT,Full-Time,4,2,2.8,5,3,7,Bike,10,12,23,5,Master,TRUE,54.5,3
2269,Male,39,Married,Mid,17,Legal,Full-Time,3,1,2,3,1,6.3,Motorbike,19,5,12,0,Master,TRUE,38.5,3
2299,Male,40,Married,Senior,18,IT,Full-Time,3,2,2.2,5,1,6.7,Public Transport,25,6,25,7,Bachelor,TRUE,49,3
2318,Male,47,Married,Senior,8,Sales,Part-Time,2,2,2.9,3,3,6.8,Bike,8,8,19,3,Bachelor,FALSE,44,3
2321,Female,53,Married,Lead,10,Operations,Contract,1,1,2.4,4,1,6.7,Walk,2,10,23,3,Bachelor,FALSE,55,3
2330,Male,36,Divorced,Senior,4,Operations,Part-Time,2,3,1.9,2,1,5.8,Public Transport,11,4,19,3,Bachelor,TRUE,42,3
2342,Female,34,Married,Mid,12,Legal,Full-Time,4,1,2.5,4,1,5.9,Car,26,4,14,0,Bachelor,FALSE,36,3
2355,Male,29,Single,Senior,7,HR,Part-Time,4,1,2,3,3,6.4,Public Transport,5,2,22,7,Bachelor,TRUE,43.5,3
2367,Male,39,Married,Mid,2,IT,Part-Time,1,4,2.1,5,2,7.3,Bike,7,5,10,0,Bachelor,TRUE,31,3
2372,Male,33,Married,Senior,11,Finance,Full-Time,4,4,2.9,4,5,8.2,Walk,1,3,16,9,Bachelor,TRUE,45.5,3
2382,Male,29,Single,Mid,2,Legal,Full-Time,2,4,1,5,1,5.1,Motorbike,5,2,12,0,Bachelor,FALSE,31,3
2386,Female,46,Married,Senior,24,Finance,Full-Time,2,1,2.4,5,1,6.3,Car,12,8,17,1,Bachelor,FALSE,52,3
2394,Female,47,Married,Mid,7,IT,Full-Time,3,1,1.8,1,2,6.3,Car,15,8,13,0,Bachelor,TRUE,33.5,3
2397,Male,44,Married,Senior,16,Marketing,Full-Time,2,2,1.2,4,1,6,Public Transport,21,7,24,8,Bachelor,FALSE,48,3
2406,Female,36,Married,Senior,14,Sales,Full-Time,1,1,1.7,5,1,6.5,Car,16,4,25,8,Bachelor,FALSE,47,3
2415,Male,34,Single,Mid,7,Operations,Full-Time,3,4,0.2,4,4,7.7,Car,11,4,15,0,Bachelor,TRUE,33.5,3
2417,Male,50,Married,Senior,20,IT,Full-Time,1,3,1,4,1,8.9,Public Transport,16,9,18,5,Bachelor,TRUE,50,3
2424,Male,44,Single,Senior,22,IT,Full-Time,3,1,1.1,3,3,7.6,Public Transport,13,7,20,8,Bachelor,TRUE,51,3
2460,Male,47,Married,Lead,22,IT,Contract,5,3,0.3,5,2,6.3,Car,24,8,25,7,Bachelor,TRUE,61,3
2480,Female,29,Single,Mid,7,Finance,Full-Time,3,3,3.3,4,3,6.6,Walk,2,2,11,0,Bachelor,FALSE,33.5,3
